Customer,Name,Hour,Queries,Total Runtime,Average Runtime
TRLGY,TRLGY_Viewer,8,52,1452.1362,29.635432653061223
CPLSY,CPLSY_Viewer,17,193,346.2839,2.4559141843971632
CPLSY,CPLSY_Viewer,16,122,247.6414,2.0298475409836065
CPLSY,CPLSY_Viewer,18,69,95.5802,2.1240044444444446
CPLSY,CPLSY_Viewer,15,89,83.3847,1.389745
CPLSY,CPLSY_Writer,19,6,74.7668,12.461133333333335
DEMO7,DEMO7_Writer,21,48,116.2317,2.7674214285714287
NJJWFCS,NJJWFCS_Viewer,16,10,66.5628,6.65628
OHNDI,OHNDI_Viewer,16,205,592.0754,6.167452083333333
OHNDI,OHNDI_Viewer,18,84,386.7433,5.0226402597402595
OHNDI,OHNDI_Viewer,17,76,299.641,4.912147540983607
OHNDI,OHNDI_Viewer,20,29,169.0247,6.50095
OHNDI,OHNDI_Viewer,14,51,128.372,3.469513513513514
WAACIHS,WAACIHS_Writer,21,152,432.6182,4.081303773584906
WAACIHS,WAACIHS_Writer,23,196,203.1893,1.8989654205607478
WAACIHS,WAACIHS_Writer,20,95,166.6815,2.4877835820895524
WAACIHS,WAACIHS_Writer,16,126,149.9589,3.33242
WAACIHS,WAACIHS_Writer,19,77,137.8343,2.3764534482758624
CTJFSGH,CTJFSGH_Viewer,11,8,20.7672,2.966742857142857
CTJFSGH,CTJFSGH_Viewer,10,3,16.4175,5.4725
OHBLHBS,OHBLHBS_Viewer,18,993,9498.5122,11.843531421446382
OHBLHBS,OHBLHBS_Viewer,16,1113,8848.7608,10.509217102137768
OHBLHBS,OHBLHBS_Viewer,15,1637,8644.2896,7.2035746666666665
OHBLHBS,OHBLHBS_Writer,15,1607,7580.8636,9.98796258234519
OHBLHBS,OHBLHBS_Viewer,19,1117,7143.4793,8.71156012195122
WACCSWW,WACCSWW_Viewer,21,238,544.1749,2.2864491596638654
WACCSWW,WACCSWW_Viewer,20,63,240.6486,3.8198190476190472
WACCSWW,WACCSWW_Viewer,23,153,229.5956,1.8974842975206612
WACCSWW,WACCSWW_Viewer,22,106,203.9291,1.9993049019607845
WACCSWW,WACCSWW_Writer,20,60,182.9775,3.4524056603773583
DEMO5,DEMO5_Writer,12,118,1213.4488,10.28346440677966
DEMO5,DEMO5_Writer,21,217,1207.0698,6.45491871657754
DEMO5,DEMO5_Writer,16,181,1205.3912,7.486901863354038
DEMO5,DEMO5_Writer,14,138,1062.2865,8.430845238095237
DEMO5,DEMO5_Writer,19,278,843.5456,3.471381069958848
MOSBH,MOSBH_Writer,21,3038,5234.9757,3.0775871252204587
MOSBH,MOSBH_Writer,15,4359,4821.7303,2.145852380952381
MOSBH,MOSBH_Writer,13,2166,4785.3304,3.9482924092409237
MOSBH,MOSBH_Writer,20,2818,3992.8406,2.375276977989292
MOSBH,MOSBH_Writer,14,3041,3214.6927,1.6368089103869654
DEMO3,DEMO3_Writer,21,152,217.6338,1.9431589285714286
DEMO3,DEMO3_Writer,20,59,134.3482,2.3569859649122806
DEMO3,DEMO3_Viewer,19,39,126.9115,3.254141025641026
DEMO3,DEMO3_Writer,17,77,123.0209,1.809130882352941
DEMO3,DEMO3_Writer,18,25,49.0329,2.0430375
LARMSRV,LARMSRV_Viewer,17,44,140.6638,3.1969045454545455
LARMSRV,LARMSRV_Viewer,18,63,135.8806,5.032614814814814
LARMSRV,LARMSRV_Viewer,20,25,77.7857,4.575629411764706
LARMSRV,LARMSRV_Viewer,23,4,19.1284,4.7821
MAUMSMH,MAUMSMH_Viewer,18,668,12584.1761,23.878892030360532
MAUMSMH,MAUMSMH_Viewer,19,624,5992.3439,12.057029979879275
MAUMSMH,MAUMSMH_Viewer,15,629,5349.6038,11.333906355932204
MAUMSMH,MAUMSMH_Viewer,17,308,3962.6095,14.152176785714286
MAUMSMH,MAUMSMH_Viewer,14,888,3666.938,5.384637298091043
PAUNITY,PAUNITY_Viewer,13,16,104.8267,6.55166875
PAUNITY,PAUNITY_Viewer,23,6,17.4474,2.9078999999999997
ORXPIOH,ORXPIOH_Viewer,18,98,258.7644,3.4047947368421054
ORXPIOH,ORXPIOH_Viewer,19,32,240.5265,7.516453125
ORXPIOH,ORXPIOH_Viewer,0,62,216.8327,3.8040824561403506
ORXPIOH,ORXPIOH_Viewer,15,60,158.9639,4.075997435897436
ORXPIOH,ORXPIOH_Viewer,21,20,65.6734,3.28367
WAPOCCS,WAPOCCS_Viewer,21,50,184.3192,4.189072727272727
WAPOCCS,WAPOCCS_Viewer,20,20,74.2837,3.7141849999999996
WAPOCCS,WAPOCCS_Viewer,18,15,49.4395,3.2959666666666667
WAPOCCS,WAPOCCS_Viewer,15,7,34.9891,4.998442857142857
WAPOCCS,WAPOCCS_Viewer,17,4,22.6597,5.664925
LIFECARE,LIFECARE_Viewer,15,1122,4568.3424,4.656822018348624
LIFECARE,LIFECARE_Viewer,16,914,4298.1925,5.640672572178477
LIFECARE,LIFECARE_Viewer,21,904,4171.9563,5.762370580110497
LIFECARE,LIFECARE_Viewer,14,1061,3947.1931,4.843181717791411
LIFECARE,LIFECARE_Viewer,13,791,3503.3451,5.348618473282443
OHDAYBK,OHDAYBK_Viewer,12,509,1804.4078,4.176869907407407
OHDAYBK,OHDAYBK_Viewer,16,449,1085.6456,3.5478614379084967
OHDAYBK,OHDAYBK_Viewer,19,613,1057.4585,2.442167436489607
OHDAYBK,OHDAYBK_Viewer,17,786,965.6209,2.3842491358024693
OHDAYBK,OHDAYBK_Viewer,13,503,912.0791,2.747226204819277
PASTRAW,PASTRAW_Viewer,12,438,2280.1066,7.451328758169935
PASTRAW,PASTRAW_Viewer,13,547,1971.7253,4.785741019417476
PASTRAW,PASTRAW_Viewer,16,220,1910.7766,10.218056684491978
PASTRAW,PASTRAW_Writer,12,534,1594.4899,3.908063480392157
PASTRAW,PASTRAW_Viewer,15,474,1574.6859,4.386311699164345
SBHIO,SBHIO_Viewer,14,16,122.9539,7.68461875
SBHIO,SBHIO_Viewer,20,25,111.0973,4.443892
SBHIO,SBHIO_Viewer,17,18,91.3371,5.074283333333334
SBHIO,SBHIO_Viewer,11,4,29.6871,7.421775
IAYHFS,IAYHFS_Viewer,15,61,142.9887,2.4653224137931034
IAYHFS,IAYHFS_Viewer,18,62,116.6962,1.8821967741935484
IAYHFS,IAYHFS_Viewer,13,50,90.8219,2.2705475
IAYHFS,IAYHFS_Viewer,12,26,47.7291,1.8357346153846155
IAYHFS,IAYHFS_Viewer,14,6,19.1393,3.189883333333333
ORFAMSL,ORFAMSL_Writer,2,5,199.7461,66.58203333333334
ORFAMSL,ORFAMSL_Writer,17,31,118.8776,3.9625866666666667
ORFAMSL,ORFAMSL_Writer,0,31,108.2841,3.60947
ORFAMSL,ORFAMSL_Writer,18,26,101.5136,4.060544
ORFAMSL,ORFAMSL_Writer,19,21,73.0883,3.4803952380952383
ORSLNMH,ORSLNMH_Writer,17,717,1650.4584,2.4893791855203617
ORSLNMH,ORSLNMH_Writer,23,397,1329.803,4.181770440251572
ORSLNMH,ORSLNMH_Writer,18,571,1310.8598,2.8621393013100436
ORSLNMH,ORSLNMH_Writer,16,337,909.6292,2.924852733118971
ORSLNMH,ORSLNMH_Writer,21,216,790.6954,4.161554736842105
CTJFSGNH,CTJFSGNH_Viewer,16,104,187.1168,2.368567088607595
CTJFSGNH,CTJFSGNH_Writer,19,28,141.0769,5.038460714285714
CTJFSGNH,CTJFSGNH_Viewer,14,24,126.0931,6.304655
CTJFSGNH,CTJFSGNH_Writer,20,40,112.7988,2.81997
CTJFSGNH,CTJFSGNH_Viewer,20,10,83.4466,8.344660000000001
NYCASES,NYCASES_Viewer,16,186,890.2268,5.330699401197605
NYCASES,NYCASES_Viewer,14,127,376.5734,4.592358536585365
NYCASES,NYCASES_Viewer,17,117,282.9028,4.1603352941176475
NYCASES,NYCASES_Viewer,18,66,253.9749,3.9073061538461538
NYCASES,NYCASES_Viewer,9,56,250.7209,5.3344872340425535
FCDHS,FCDHS_Viewer,15,175,333.241,3.400418367346939
FCDHS,FCDHS_Viewer,14,150,227.7005,3.077033783783784
FCDHS,FCDHS_Viewer,19,77,105.9238,1.8914964285714286
FCDHS,FCDHS_Viewer,21,1,16.0744,16.0744
PTHWY,PTHWY_Writer,20,364,1600.2368,6.300144881889763
PTHWY,PTHWY_Writer,21,286,1362.9299,5.849484549356224
PTHWY,PTHWY_Writer,5,97,1355.7974,13.977292783505154
PTHWY,PTHWY_Writer,16,278,1243.0319,5.500141150442477
PTHWY,PTHWY_Writer,14,311,1068.7003,4.126255984555985
OHPIKEC,OHPIKEC_Viewer,2,66,864.1863,14.403105
OHPIKEC,OHPIKEC_Viewer,15,60,268.9927,4.483211666666667
OHPIKEC,OHPIKEC_Viewer,16,91,243.2654,2.9309084337349396
OHPIKEC,OHPIKEC_Viewer,13,58,175.5972,3.5119439999999997
OHPIKEC,OHPIKEC_Viewer,12,81,153.99,3.14265306122449
WADSBHC,WADSBHC_Writer,20,275,615.8306,3.158105641025641
WADSBHC,WADSBHC_Writer,21,200,221.3644,2.8020810126582276
WADSBHC,WADSBHC_Writer,23,71,133.2331,2.337422807017544
WADSBHC,WADSBHC_Writer,15,19,77.3413,4.070594736842105
WADSBHC,WADSBHC_Viewer,19,9,37.9082,4.212022222222222
NJJFCHS,NJJFCHS_Viewer,21,30,81.6998,5.446653333333333
PACCTC,PACCTC_Viewer,17,181,667.5843,4.095609202453987
PACCTC,PACCTC_Viewer,18,118,350.4816,3.21542752293578
PACCTC,PACCTC_Viewer,16,72,233.4654,4.025265517241379
PACCTC,PACCTC_Viewer,15,81,204.1511,3.519846551724138
PACCTC,PACCTC_Viewer,13,35,107.2424,3.459432258064516
ISAOH,ISAOH_Viewer,14,269,3136.3494,19.725467924528303
ISAOH,ISAOH_Viewer,13,139,2255.1875,23.249355670103093
ISAOH,ISAOH_Viewer,23,75,2086.9884,28.588882191780826
ISAOH,ISAOH_Viewer,15,170,1739.14,11.830884353741498
ISAOH,ISAOH_Viewer,18,214,1324.8621,7.047138829787234
PAVPS,PAVPS_Viewer,18,35,112.1896,3.2054171428571427
PAVPS,PAVPS_Viewer,19,35,107.0894,3.2451333333333334
PAVPS,PAVPS_Viewer,14,17,47.677,2.804529411764706
PAVPS,PAVPS_Viewer,12,12,41.9925,3.499375
PAVPS,PAVPS_Viewer,17,8,34.8304,4.3538
TVC,TVC_Viewer,21,293,1162.4858,3.967528327645051
TVC,TVC_Viewer,17,473,988.9087,2.7546203342618383
TVC,TVC_Viewer,14,465,829.7708,2.2186385026737967
TVC,TVC_Viewer,20,481,802.3774,2.380941839762611
TVC,TVC_Viewer,15,309,631.3305,2.663841772151899
DEMO1,DEMO1_Writer,22,47,89.9029,2.365865789473684
DEMO11,DEMO11_Writer,13,98,357.842,4.066386363636363
DEMO11,DEMO11_Writer,15,61,242.2547,3.9713885245901643
DEMO11,DEMO11_Viewer,16,19,233.3097,12.279457894736842
DEMO11,DEMO11_Viewer,15,65,227.9397,3.5067646153846153
DEMO11,DEMO11_Writer,17,65,205.4315,3.1604846153846156
DEMO,DEMO_Writer,15,19,196.9312,13.128746666666666
DEMO,DEMO_Writer,18,37,81.5953,3.5476217391304345
DEMO,DEMO_Writer,13,2,80.8417,40.42085
DEMO,DEMO_Viewer,22,32,59.8726,2.1383071428571427
DEMO,DEMO_Viewer,18,50,37.7491,1.8874549999999999
DEMO6,DEMO6_Writer,18,180,583.9481,3.767407096774193
DEMO6,DEMO6_Writer,16,143,538.0736,5.547150515463918
DEMO6,DEMO6_Writer,15,94,497.6335,5.529261111111111
DEMO6,DEMO6_Writer,21,61,235.9612,3.868216393442623
DEMO6,DEMO6_Writer,14,76,217.4108,3.0195944444444445
MERIDIAN,MERIDIAN_Viewer,14,4209,36097.2915,8.59050249881009
MERIDIAN,MERIDIAN_Writer,19,485,7727.717,18.940482843137254
MERIDIAN,MERIDIAN_Viewer,13,2567,7619.4165,2.968218348266459
MERIDIAN,MERIDIAN_Writer,21,129,4170.4633,39.718698095238096
MERIDIAN,MERIDIAN_Writer,18,248,3754.8962,19.972852127659575
KYCHONK,KYCHONK_Writer,13,888,2830.1157,8.155953025936599
KYCHONK,KYCHONK_Writer,10,1160,1880.1726,4.352251388888889
KYCHONK,KYCHONK_Viewer,16,289,1257.3794,5.090604858299595
KYCHONK,KYCHONK_Writer,15,194,987.134,5.141322916666667
KYCHONK,KYCHONK_Viewer,13,302,978.4692,3.8674671936758895
MNHDC,MNHDC_Viewer,20,80,1535.1539,22.24860724637681
MNHDC,MNHDC_Viewer,21,35,342.1696,10.063811764705882
MNHDC,MNHDC_Viewer,15,61,298.496,5.969919999999999
MNHDC,MNHDC_Viewer,18,48,293.161,6.817697674418604
MNHDC,MNHDC_Viewer,14,49,281.4211,8.27709117647059
CACMMHC,CACMMHC_Viewer,21,1634,4409.3747,4.720957922912206
CACMMHC,CACMMHC_Viewer,22,1048,2151.8083,3.4428932800000003
CACMMHC,CACMMHC_Viewer,20,959,2044.7204,3.4307389261744965
CACMMHC,CACMMHC_Viewer,16,792,1891.2596,3.7376671936758896
CACMMHC,CACMMHC_Viewer,19,783,1741.455,3.455267857142857
GAPINES,GAPINES_Viewer,16,202,1972.2152,12.723969032258065
GAPINES,GAPINES_Viewer,15,226,1833.48,11.179756097560976
GAPINES,GAPINES_Viewer,17,215,1314.6895,8.481867741935483
GAPINES,GAPINES_Viewer,13,537,1206.8109,4.554003396226415
GAPINES,GAPINES_Viewer,18,338,1087.8813,4.629282127659574
MAINSHR,MAINSHR_Viewer,19,19,62.6783,3.2988578947368423
PACOGI,PACOGI_Viewer,15,264,770.8619,4.235504945054945
PACOGI,PACOGI_Viewer,17,178,668.3703,4.70683309859155
PACOGI,PACOGI_Viewer,16,99,284.8808,3.130558241758242
PACOGI,PACOGI_Viewer,18,63,266.5132,4.8456945454545455
PACOGI,PACOGI_Viewer,19,25,180.3291,7.840395652173913
PWAYGA,PWAYGA_Viewer,3,4,86.904,21.726
PWAYGA,PWAYGA_Viewer,6,9,61.8104,6.867822222222222
CTCGCCL,CTCGCCL_Viewer,15,217,712.6152,4.119163005780346
CTCGCCL,CTCGCCL_Viewer,14,290,508.9081,2.570242929292929
CTCGCCL,CTCGCCL_Viewer,20,154,291.6171,2.916171
CTCGCCL,CTCGCCL_Viewer,16,59,213.3126,3.6154677966101696
CTCGCCL,CTCGCCL_Viewer,17,42,123.1802,2.932861904761905
OHHPSYS,OHHPSYS_Viewer,16,763,4187.737,10.314623152709359
OHHPSYS,OHHPSYS_Viewer,17,302,2148.5698,11.018306666666668
OHHPSYS,OHHPSYS_Viewer,15,218,1463.2924,10.377960283687944
OHHPSYS,OHHPSYS_Viewer,18,172,918.9808,6.426439160839161
OHHPSYS,OHHPSYS_Viewer,19,205,378.4343,3.409318018018018
ILOMNIY,ILOMNIY_Writer,20,259,555.1586,2.803831313131313
ILOMNIY,ILOMNIY_Writer,19,252,519.7675,2.7071223958333337
ILOMNIY,ILOMNIY_Writer,16,400,480.576,2.948319018404908
ILOMNIY,ILOMNIY_Writer,21,278,473.502,1.9566198347107437
ILOMNIY,ILOMNIY_Writer,18,242,460.6755,2.3746159793814434
MASTPST,MASTPST_Viewer,12,141,278.2055,2.70102427184466
MASTPST,MASTPST_Viewer,18,57,186.7119,3.275647368421053
MASTPST,MASTPST_Viewer,19,85,186.0804,2.355448101265823
MASTPST,MASTPST_Viewer,13,85,164.382,2.453462686567164
MASTPST,MASTPST_Viewer,16,81,154.2532,2.2684294117647057
ALBRIGE,ALBRIGE_Viewer,19,168,606.6395,4.0174801324503315
ALBRIGE,ALBRIGE_Viewer,22,175,394.2373,2.8362395683453236
ALBRIGE,ALBRIGE_Writer,20,73,392.7402,8.1820875
ALBRIGE,ALBRIGE_Viewer,15,159,387.9767,3.344626724137931
ALBRIGE,ALBRIGE_Viewer,14,117,309.6284,2.7400743362831856
CTCJR,CTCJR_Viewer,13,527,954.1975,2.2294334112149534
CTCJR,CTCJR_Viewer,15,352,802.6492,2.8976505415162452
CTCJR,CTCJR_Viewer,14,460,730.5473,2.012526997245179
CTCJR,CTCJR_Writer,15,61,638.947,10.649116666666666
CTCJR,CTCJR_Viewer,18,344,524.7655,2.133193089430894
HVMHC,HVMHC_Writer,17,491,4371.9671,10.167365348837208
HVMHC,HVMHC_Writer,14,928,3858.5617,6.294554159869494
HVMHC,HVMHC_Writer,19,613,2766.0863,5.4025123046875
HVMHC,HVMHC_Viewer,17,440,2002.7813,5.641637464788733
HVMHC,HVMHC_Writer,16,479,1708.9976,4.581763002680965
MACRJ,MACRJ_Writer,16,155,678.8128,6.5904155339805826
MACRJ,MACRJ_Writer,10,183,561.8793,5.202586111111111
MACRJ,MACRJ_Writer,14,216,528.4126,3.3872602564102565
MACRJ,MACRJ_Writer,18,219,521.667,2.4841285714285717
MACRJ,MACRJ_Writer,13,184,389.8901,3.169838211382114
CGCMF,CGCMF_Viewer,16,148,387.5455,3.2566848739495797
CGCMF,CGCMF_Viewer,14,68,230.6622,4.271522222222223
CGCMF,CGCMF_Viewer,17,81,189.9916,2.675938028169014
CGCMF,CGCMF_Viewer,15,35,102.8945,3.810907407407407
CGCMF,CGCMF_Viewer,18,32,94.9565,3.2743620689655173
CRSRD,CRSRD_Viewer,13,97,344.3603,4.653517567567567
CRSRD,CRSRD_Viewer,17,54,180.6018,3.6857510204081634
CRSRD,CRSRD_Viewer,16,4,22.5286,5.63215
AKVOLAM,AKVOLAM_Viewer,21,162,389.7358,2.908476119402985
AKVOLAM,AKVOLAM_Viewer,17,122,366.5371,3.457897169811321
AKVOLAM,AKVOLAM_Viewer,18,151,354.0385,2.4586006944444443
AKVOLAM,AKVOLAM_Viewer,19,144,335.8279,2.708289516129032
AKVOLAM,AKVOLAM_Viewer,16,87,292.1668,5.312123636363637
CTCTREN,CTCTREN_Viewer,14,84,239.0157,3.1041000000000003
CTCTREN,CTCTREN_Viewer,12,89,235.369,2.90579012345679
CTCTREN,CTCTREN_Viewer,13,57,163.9553,3.643451111111111
CTCTREN,CTCTREN_Viewer,11,45,101.4095,2.740797297297297
CTCTREN,CTCTREN_Viewer,15,35,96.7605,4.2069782608695645
FMRSH,FMRSH_Viewer,13,243,1014.0646,5.121538383838384
FMRSH,FMRSH_Viewer,20,124,408.1349,3.2914104838709677
FMRSH,FMRSH_Writer,17,72,312.2023,4.336143055555556
FMRSH,FMRSH_Viewer,12,48,301.4686,10.048953333333333
FMRSH,FMRSH_Viewer,14,50,224.806,5.483073170731708
INVOAOH,INVOAOH_Viewer,20,265,1350.2218,6.339069483568076
INVOAOH,INVOAOH_Viewer,19,166,1277.8965,9.829973076923077
INVOAOH,INVOAOH_Viewer,16,118,712.448,7.053940594059406
INVOAOH,INVOAOH_Viewer,18,149,708.7657,6.057826495726496
INVOAOH,INVOAOH_Viewer,17,107,554.8277,5.4394872549019615
PAWOODS,PAWOODS_Writer,21,1,2.7095,2.7095
WACHLDC,WACHLDC_Viewer,21,21,76.4611,3.641004761904762
ILHRCTR,ILHRCTR_Viewer,21,1,2.5793,2.5793
OHACC,OHACC_Viewer,17,218,476.7922,2.4832927083333334
OHACC,OHACC_Viewer,12,169,476.6215,3.1151732026143795
OHACC,OHACC_Viewer,13,149,389.0954,2.799247482014388
OHACC,OHACC_Viewer,15,134,322.909,2.583272
OHACC,OHACC_Viewer,16,136,310.5148,2.676851724137931
ORNHSOH,ORNHSOH_Writer,18,211,1743.4814,9.794839325842696
ORNHSOH,ORNHSOH_Writer,13,261,1345.8529,6.378449763033176
ORNHSOH,ORNHSOH_Viewer,12,73,1001.5792,13.72026301369863
ORNHSOH,ORNHSOH_Writer,19,361,976.9253,5.849852095808383
ORNHSOH,ORNHSOH_Writer,22,75,625.9171,10.981001754385964
ILPILRS,ILPILRS_Viewer,19,75,279.2145,3.988778571428571
ILPILRS,ILPILRS_Viewer,17,45,128.0394,2.9099863636363636
ILPILRS,ILPILRS_Viewer,15,12,86.0341,7.169508333333333
ILPILRS,ILPILRS_Viewer,18,14,50.9112,3.9162461538461537
ILPILRS,ILPILRS_Viewer,14,8,28.3239,3.5404875
MEOCMHS,MEOCMHS_Viewer,12,233,1107.3577,5.174568691588785
MEOCMHS,MEOCMHS_Viewer,20,404,918.3295,2.348668797953964
MEOCMHS,MEOCMHS_Viewer,11,315,885.2464,3.0631363321799308
MEOCMHS,MEOCMHS_Viewer,21,93,771.4014,9.183349999999999
MEOCMHS,MEOCMHS_Viewer,18,341,651.1654,2.230018493150685
MIALLIANCE,MIALLIANCE_Writer,17,25,471.8629,18.874516
MIALLIANCE,MIALLIANCE_Viewer,19,8,203.9996,25.49995
MIALLIANCE,MIALLIANCE_Writer,18,4,35.1837,8.795925
MIALLIANCE,MIALLIANCE_Viewer,17,1,11.5688,11.5688
MIALLIANCE,MIALLIANCE_Writer,12,3,10.2535,3.4178333333333337
AKCHLDF,AKCHLDF_Viewer,20,101,277.0408,2.742978217821782
AKCHLDF,AKCHLDF_Viewer,21,78,163.5092,2.404547058823529
AKCHLDF,AKCHLDF_Viewer,22,40,130.0638,4.335459999999999
AKCHLDF,AKCHLDF_Viewer,18,50,120.4993,2.409986
AKCHLDF,AKCHLDF_Viewer,19,39,80.762,2.3753529411764704
AKDENALI,AKDENALI_Viewer,21,176,287.5294,2.1618751879699247
AKDENALI,AKDENALI_Viewer,0,207,256.8989,1.5111700000000001
AKDENALI,AKDENALI_Viewer,20,106,226.1451,2.3313927835051547
AKDENALI,AKDENALI_Writer,23,95,224.7449,3.5673793650793653
AKDENALI,AKDENALI_Viewer,19,80,206.8723,2.8338671232876713
COJFSVC,COJFSVC_Writer,17,520,841.8174,1.7611242677824268
COJFSVC,COJFSVC_Viewer,17,95,732.8584,8.327936363636363
COJFSVC,COJFSVC_Writer,20,346,711.0405,2.8215892857142855
COJFSVC,COJFSVC_Writer,19,229,416.7848,2.4091606936416188
COJFSVC,COJFSVC_Writer,21,82,359.5163,4.858328378378379
MAYOUIN,MAYOUIN_Viewer,14,303,1368.8863,5.069949259259259
MAYOUIN,MAYOUIN_Viewer,19,497,1263.6348,4.974940157480315
MAYOUIN,MAYOUIN_Viewer,15,168,1258.9202,9.61007786259542
MAYOUIN,MAYOUIN_Viewer,18,295,1000.649,4.31314224137931
MAYOUIN,MAYOUIN_Viewer,13,349,975.2232,4.258616593886463
MASTANN,MASTANN_Writer,15,97,152.7307,1.7968317647058825
MASTANN,MASTANN_Viewer,17,59,124.3166,3.187605128205128
MASTANN,MASTANN_Writer,13,99,116.6581,1.3724482352941176
MASTANN,MASTANN_Writer,17,52,112.8427,2.8210675
MASTANN,MASTANN_Writer,14,86,96.2824,1.5784
OHFOBHS,OHFOBHS_Writer,18,217,1052.4145,5.452924870466322
OHFOBHS,OHFOBHS_Writer,12,127,565.5823,4.961248245614035
OHFOBHS,OHFOBHS_Writer,13,196,397.6074,2.1609097826086954
OHFOBHS,OHFOBHS_Writer,16,105,361.7603,3.889895698924731
OHFOBHS,OHFOBHS_Writer,17,222,325.0213,2.288882394366197
PFORP,PFORP_Viewer,19,115,562.1282,4.888071304347826
PFORP,PFORP_Viewer,15,118,520.6712,4.7768
PFORP,PFORP_Writer,18,121,442.1571,3.9833972972972975
PFORP,PFORP_Viewer,17,76,310.5033,4.085569736842106
PFORP,PFORP_Writer,16,50,243.3364,4.866728
IAFOUNDATION,IAFOUNDATION_Writer,17,118,203.597,2.262188888888889
IAFOUNDATION,IAFOUNDATION_Writer,16,74,177.8068,2.5769101449275365
IAFOUNDATION,IAFOUNDATION_Writer,19,68,176.9985,2.8095000000000003
IAFOUNDATION,IAFOUNDATION_Writer,20,57,158.6281,3.3750659574468083
IAFOUNDATION,IAFOUNDATION_Writer,18,62,126.4524,2.0729901639344264
ORBRCHG,ORBRCHG_Viewer,16,650,3610.2567,6.528493128390597
ORBRCHG,ORBRCHG_Viewer,18,983,2354.5268,3.1393690666666667
